name,year,theme,theme_id,num_parts,img_url
Porsche 911 GT Finish Line,2015,Speed Champions,601,573,https://cdn.rebrickable.com/media/sets/75912-1.jpg
F14 T & Scuderia Ferrari Truck,2015,Speed Champions,601,892,https://cdn.rebrickable.com/media/sets/75913-1.jpg
Pteranodon Capture,2015,Jurassic World,602,174,https://cdn.rebrickable.com/media/sets/75915-1.jpg
Dilophosaurus Ambush,2015,Jurassic World,602,248,https://cdn.rebrickable.com/media/sets/75916-1.jpg
Raptor Rampage,2015,Jurassic World,602,324,https://cdn.rebrickable.com/media/sets/75917-1.jpg
T-Rex Tracker,2015,Jurassic World,602,521,https://cdn.rebrickable.com/media/sets/75918-1.jpg
Indominus rex Breakout,2015,Jurassic World,602,1156,https://cdn.rebrickable.com/media/sets/75919-1.jpg
Raptor Escape,2015,Jurassic World,602,394,https://cdn.rebrickable.com/media/sets/75920-1.jpg
Construct-a-Buzz,2010,Toy Story,275,211,https://cdn.rebrickable.com/media/sets/7592-1.jpg
Pteranodon Chase,2018,Jurassic World,602,126,https://cdn.rebrickable.com/media/sets/75926-1.jpg
Stygimoloch Breakout,2018,Jurassic World,602,222,https://cdn.rebrickable.com/media/sets/75927-1.jpg
Blue's Helicopter Pursuit,2018,Jurassic World,602,397,https://cdn.rebrickable.com/media/sets/75928-1.jpg
Carnotaurus Gyrosphere Escape,2018,Jurassic World,602,577,https://cdn.rebrickable.com/media/sets/75929-1.jpg
Indoraptor Rampage at Lockwood,2018,Jurassic World,602,1019,https://cdn.rebrickable.com/media/sets/75930-1.jpg
Buzz's Star Command Spaceship,2010,Toy Story,275,257,https://cdn.rebrickable.com/media/sets/7593-1.jpg
Dilophosaurus Outpost Attack,2018,Jurassic World,602,289,https://cdn.rebrickable.com/media/sets/75931-1.jpg
Jurassic Park Velociraptor Chase,2018,Jurassic World,602,360,https://cdn.rebrickable.com/media/sets/75932-1.jpg
T-Rex Transport,2018,Jurassic World,602,609,https://cdn.rebrickable.com/media/sets/75933-1.jpg
Dilophosaurus on the Loose,2019,Jurassic World,602,168,https://cdn.rebrickable.com/media/sets/75934-1.jpg
Baryonyx Face-Off: The Treasure Hunt,2019,Jurassic World,602,434,https://cdn.rebrickable.com/media/sets/75935-1.jpg
Jurassic Park: T. rex Rampage,2019,Jurassic World,602,3120,https://cdn.rebrickable.com/media/sets/75936-1.jpg
Triceratops Rampage,2019,Jurassic World,602,447,https://cdn.rebrickable.com/media/sets/75937-1.jpg
T. rex vs Dino-Mech Battle,2019,Jurassic World,602,716,https://cdn.rebrickable.com/media/sets/75938-1.jpg
Dr. Wu's Lab: Baby Dinosaurs Breakout,2020,Jurassic World,602,164,https://cdn.rebrickable.com/media/sets/75939-1.jpg
Gallimimus and Pteranodon Breakout,2020,Jurassic World,602,392,https://cdn.rebrickable.com/media/sets/75940-1.jpg
Woody's Roundup!,2010,Toy Story,275,502,https://cdn.rebrickable.com/media/sets/7594-1.jpg
Indominus rex vs. Ankylosaurus,2020,Jurassic World,602,537,https://cdn.rebrickable.com/media/sets/75941-1.jpg
Velociraptor: Biplane Rescue Mission​,2020,Jurassic World,602,101,https://cdn.rebrickable.com/media/sets/75942-1.jpg
Expecto Patronum,2019,Harry Potter,246,121,https://cdn.rebrickable.com/media/sets/75945-1.jpg
Hungarian Horntail Triwizard Challenge,2019,Harry Potter,246,265,https://cdn.rebrickable.com/media/sets/75946-1.jpg
Hagrid's Hut: Buckbeak's Rescue,2019,Harry Potter,246,496,https://cdn.rebrickable.com/media/sets/75947-1.jpg
Hogwarts Clock Tower,2019,Harry Potter,246,926,https://cdn.rebrickable.com/media/sets/75948-1.jpg
Aragog's Lair,2018,Harry Potter,246,157,https://cdn.rebrickable.com/media/sets/75950-1.jpg
Army Men on Patrol,2010,Toy Story,275,90,https://cdn.rebrickable.com/media/sets/7595-1.jpg
Grindelwald's Escape,2018,Fantastic Beasts,667,132,https://cdn.rebrickable.com/media/sets/75951-1.jpg
Newt's Case of Magical Creatures,2018,Fantastic Beasts,667,694,https://cdn.rebrickable.com/media/sets/75952-1.jpg
Hogwarts Whomping Willow,2018,Harry Potter,246,754,https://cdn.rebrickable.com/media/sets/75953-1.jpg
Hogwarts Great Hall,2018,Harry Potter,246,882,https://cdn.rebrickable.com/media/sets/75954-1.jpg
Hogwarts Express,2018,Harry Potter,246,806,https://cdn.rebrickable.com/media/sets/75955-1.jpg
Quidditch Match,2018,Harry Potter,246,500,https://cdn.rebrickable.com/media/sets/75956-1.jpg
The Knight Bus,2019,Harry Potter,246,403,https://cdn.rebrickable.com/media/sets/75957-1.jpg
Beauxbatons' Carriage: Arrival at Hogwarts,2019,Harry Potter,246,431,https://cdn.rebrickable.com/media/sets/75958-1.jpg
Trash Compactor Escape,2010,Toy Story,275,373,https://cdn.rebrickable.com/media/sets/7596-1.jpg
Harry Potter Advent Calendar 2019,2019,Harry Potter,710,305,https://cdn.rebrickable.com/media/sets/75964-1.jpg
The Rise of Voldemort,2019,Harry Potter,246,185,https://cdn.rebrickable.com/media/sets/75965-1.jpg
Hogwarts Room of Requirement,2020,Harry Potter,246,194,https://cdn.rebrickable.com/media/sets/75966-1.jpg
Forbidden Forest: Umbridge's Encounter,2020,Harry Potter,246,254,https://cdn.rebrickable.com/media/sets/75967-1.jpg
4 Privet Drive,2020,Harry Potter,246,797,https://cdn.rebrickable.com/media/sets/75968-1.jpg
Hogwarts Astronomy Tower,2020,Harry Potter,246,971,https://cdn.rebrickable.com/media/sets/75969-1.jpg
Tracer vs. Widowmaker,2019,Overwatch,669,129,https://cdn.rebrickable.com/media/sets/75970-1.jpg
Western Train Chase,2010,Toy Story,275,586,https://cdn.rebrickable.com/media/sets/7597-1.jpg
Hanzo vs. Genji,2019,Overwatch,669,198,https://cdn.rebrickable.com/media/sets/75971-1.jpg
Dorado Showdown,2019,Overwatch,669,419,https://cdn.rebrickable.com/media/sets/75972-1.jpg
D.Va & Reinhardt,2019,Overwatch,669,455,https://cdn.rebrickable.com/media/sets/75973-1.jpg
Bastion,2019,Overwatch,669,602,https://cdn.rebrickable.com/media/sets/75974-1.jpg
Watchpoint: Gibraltar,2019,Overwatch,669,730,https://cdn.rebrickable.com/media/sets/75975-1.jpg
Wrecking Ball,2019,Overwatch,669,227,https://cdn.rebrickable.com/media/sets/75976-1.jpg
Junkrat & Roadhog,2019,Overwatch,669,380,https://cdn.rebrickable.com/media/sets/75977-1.jpg
Diagon Alley,2020,Harry Potter,246,5548,https://cdn.rebrickable.com/media/sets/75978-1.jpg
Hedwig,2020,Harry Potter,246,630,https://cdn.rebrickable.com/media/sets/75979-1.jpg
Attack on The Burrow,2020,Harry Potter,246,1052,https://cdn.rebrickable.com/media/sets/75980-1.jpg
Pizza Planet Truck Rescue,2010,Toy Story,275,226,https://cdn.rebrickable.com/media/sets/7598-1.jpg
Harry Potter Advent Calendar 2020,2020,Harry Potter,710,335,https://cdn.rebrickable.com/media/sets/75981-1.jpg
Omnic Bastion,2018,Overwatch,669,182,https://cdn.rebrickable.com/media/sets/75987-1.jpg
Garbage Truck Getaway,2010,Toy Story,275,402,https://cdn.rebrickable.com/media/sets/7599-1.jpg
MERCEDES-AMG PETRONAS Team Gift 2017,2017,Speed Champions,601,127,https://cdn.rebrickable.com/media/sets/75995-1.jpg
Aquaman & Storm,2018,Super Heroes DC,695,197,https://cdn.rebrickable.com/media/sets/75996-1.jpg
Ant-Man & The Wasp,2018,Super Heroes Marvel,696,218,https://cdn.rebrickable.com/media/sets/75997-1.jpg
Arctic Batman vs. Mr. Freeze: Aquaman on Ice,2013,Batman,697,199,https://cdn.rebrickable.com/media/sets/76000-1.jpg
Belville Advent Calendar 2007,2007,Belville,210,218,https://cdn.rebrickable.com/media/sets/7600-1.jpg
The Bat vs. Bane: Tumbler Chase,2013,Batman,697,368,https://cdn.rebrickable.com/media/sets/76001-1.jpg
Superman: Metropolis Showdown,2013,Superman,701,119,https://cdn.rebrickable.com/media/sets/76002-1.jpg
Superman: Battle of Smallville,2013,Superman,701,419,https://cdn.rebrickable.com/media/sets/76003-1.jpg
Spider-Man: Spider-Cycle Chase,2013,Spider-Man,706,238,https://cdn.rebrickable.com/media/sets/76004-1.jpg
Spider-Man: Daily Bugle Showdown,2013,Spider-Man,706,477,https://cdn.rebrickable.com/media/sets/76005-1.jpg
Iron Man: Extremis Sea Port Battle,2013,Iron Man,705,196,https://cdn.rebrickable.com/media/sets/76006-1.jpg
Iron Man: Malibu Mansion Attack,2013,Iron Man,705,365,https://cdn.rebrickable.com/media/sets/76007-1.jpg
Iron Man vs. The Mandarin: Ultimate Showdown,2013,Iron Man,705,91,https://cdn.rebrickable.com/media/sets/76008-1.jpg
Superman: Black Zero Escape,2013,Superman,701,169,https://cdn.rebrickable.com/media/sets/76009-1.jpg
Storage Cabinet,1985,Service Packs,443,5,https://cdn.rebrickable.com/media/sets/760-1.jpg
Batman: The Penguin Face off,2014,Batman,697,137,https://cdn.rebrickable.com/media/sets/76010-1.jpg
Go-Kart,2006,Creator,22,42,https://cdn.rebrickable.com/media/sets/7601-1.jpg
Batman: Man-Bat Attack,2014,Batman,697,185,https://cdn.rebrickable.com/media/sets/76011-1.jpg
Batman: The Riddler Chase,2014,Batman,697,305,https://cdn.rebrickable.com/media/sets/76012-1.jpg
Batman: The Joker Steam Roller,2014,Batman,697,488,https://cdn.rebrickable.com/media/sets/76013-1.jpg
Spider-Trike vs. Electro,2014,Spider-Man,706,70,https://cdn.rebrickable.com/media/sets/76014-1.jpg
Doc Ock Truck Heist,2014,Spider-Man,706,238,https://cdn.rebrickable.com/media/sets/76015-1.jpg
Spider-Helicopter Rescue,2014,Spider-Man,706,300,https://cdn.rebrickable.com/media/sets/76016-1.jpg
Captain America vs. Hydra,2014,Avengers,702,173,https://cdn.rebrickable.com/media/sets/76017-1.jpg
Hulk Lab Smash,2014,Avengers,702,399,https://cdn.rebrickable.com/media/sets/76018-1.jpg
Starblaster Showdown,2014,Guardians of the Galaxy,704,197,https://cdn.rebrickable.com/media/sets/76019-1.jpg
London Bus,1975,Vehicle,423,110,https://cdn.rebrickable.com/media/sets/760-2.jpg
Knowhere Escape Mission,2014,Guardians of the Galaxy,704,434,https://cdn.rebrickable.com/media/sets/76020-1.jpg
Jeep,2006,Creator,22,46,https://cdn.rebrickable.com/media/sets/7602-1.jpg
The Milano Spaceship Rescue,2014,Guardians of the Galaxy,704,667,https://cdn.rebrickable.com/media/sets/76021-1.jpg
X-Men vs. The Sentinel,2014,X-Men,707,337,https://cdn.rebrickable.com/media/sets/76022-1.jpg
The Tumbler,2014,UCS,698,1869,https://cdn.rebrickable.com/media/sets/76023-1.jpg
Green Lantern vs. Sinestro,2015,Justice League,700,176,https://cdn.rebrickable.com/media/sets/76025-1.jpg
Gorilla Grodd Goes Bananas,2015,Justice League,700,348,https://cdn.rebrickable.com/media/sets/76026-1.jpg
Black Manta Deep Sea Strike,2015,Justice League,700,389,https://cdn.rebrickable.com/media/sets/76027-1.jpg
Darkseid Invasion,2015,Justice League,700,547,https://cdn.rebrickable.com/media/sets/76028-1.jpg
Iron Man vs. Ultron,2015,Avengers,702,92,https://cdn.rebrickable.com/media/sets/76029-1.jpg
Avengers Hydra Showdown,2015,Avengers,702,221,https://cdn.rebrickable.com/media/sets/76030-1.jpg
Dump Truck,2006,Creator,22,33,https://cdn.rebrickable.com/media/sets/7603-1.jpg
The Hulk Buster Smash,2015,Avengers,702,249,https://cdn.rebrickable.com/media/sets/76031-1.jpg
The Avengers Quinjet City Chase,2015,Avengers,702,723,https://cdn.rebrickable.com/media/sets/76032-1.jpg
Batboat Harbor Pursuit,2015,Batman,697,265,https://cdn.rebrickable.com/media/sets/76034-1.jpg
Jokerland,2015,Batman,697,1038,https://cdn.rebrickable.com/media/sets/76035-1.jpg
Carnage's SHIELD Sky Attack,2015,Spider-Man,706,97,https://cdn.rebrickable.com/media/sets/76036-1.jpg
Rhino and Sandman Super Villain Team-up,2015,Spider-Man,706,387,https://cdn.rebrickable.com/media/sets/76037-1.jpg
Attack on Avengers Tower,2015,Avengers,702,516,https://cdn.rebrickable.com/media/sets/76038-1.jpg
Ant-Man Final Battle,2015,Super Heroes Marvel,696,196,https://cdn.rebrickable.com/media/sets/76039-1.jpg
Brainiac Attack,2015,Justice League,700,179,https://cdn.rebrickable.com/media/sets/76040-1.jpg
Triceratops,2006,Creator,22,34,https://cdn.rebrickable.com/media/sets/7604-1.jpg
The Hydra Fortress Smash,2015,Avengers,702,405,https://cdn.rebrickable.com/media/sets/76041-1.jpg
The SHIELD Helicarrier,2015,Avengers,702,2996,https://cdn.rebrickable.com/media/sets/76042-1.jpg
Clash of the Heroes,2016,Justice League,700,91,https://cdn.rebrickable.com/media/sets/76044-1.jpg
Kryptonite Interception,2016,Justice League,700,307,https://cdn.rebrickable.com/media/sets/76045-1.jpg
Heroes of Justice: Sky High Battle,2016,Justice League,700,518,https://cdn.rebrickable.com/media/sets/76046-1.jpg
Black Panther Pursuit,2016,Super Heroes Marvel,696,288,https://cdn.rebrickable.com/media/sets/76047-1.jpg
Iron Skull Sub Attack,2016,Avengers,702,336,https://cdn.rebrickable.com/media/sets/76048-1.jpg
Avenjet Space Mission,2016,Avengers,702,524,https://cdn.rebrickable.com/media/sets/76049-1.jpg
Crossbones' Hazard Heist,2016,Super Heroes Marvel,696,180,https://cdn.rebrickable.com/media/sets/76050-1.jpg
Stegosaurus,2006,Creator,22,47,https://cdn.rebrickable.com/media/sets/7605-1.jpg
Super Hero Airport Battle,2016,Super Heroes Marvel,696,808,https://cdn.rebrickable.com/media/sets/76051-1.jpg
Batman Classic TV Series - Batcave,2016,Batman,697,2526,https://cdn.rebrickable.com/media/sets/76052-1.jpg
Batman: Gotham City Cycle Chase,2016,Batman,697,224,https://cdn.rebrickable.com/media/sets/76053-1.jpg
Batman: Scarecrow Harvest of Fear,2016,Batman,697,564,https://cdn.rebrickable.com/media/sets/76054-1.jpg
Batman: Killer Croc Sewer Smash,2016,Batman,697,760,https://cdn.rebrickable.com/media/sets/76055-1.jpg
Batman: Rescue from Ra's al Ghul,2016,Batman,697,257,https://cdn.rebrickable.com/media/sets/76056-1.jpg
Spider-Man: Web Warriors Ultimate Bridge Battle,2016,Spider-Man,706,1093,https://cdn.rebrickable.com/media/sets/76057-1.jpg
Spider-Man: Ghost Rider Team-up,2016,Spider-Man,706,218,https://cdn.rebrickable.com/media/sets/76058-1.jpg
Spider-Man: Doc Ock's Tentacle Trap,2016,Spider-Man,706,447,https://cdn.rebrickable.com/media/sets/76059-1.jpg
Doctor Strange's Sanctum Sanctorum,2016,Super Heroes Marvel,696,359,https://cdn.rebrickable.com/media/sets/76060-1.jpg
Frog,2006,Creator,22,33,https://cdn.rebrickable.com/media/sets/7606-1.jpg
Mighty Micros: Batman vs. Catwoman,2016,Super Heroes DC,695,79,https://cdn.rebrickable.com/media/sets/76061-1.jpg
Mighty Micros: Robin vs. Bane,2016,Super Heroes DC,695,77,https://cdn.rebrickable.com/media/sets/76062-1.jpg
Mighty Micros: The Flash vs. Captain Cold,2016,Super Heroes DC,695,88,https://cdn.rebrickable.com/media/sets/76063-1.jpg
Mighty Micros: Spider-Man vs. Green Goblin,2016,Super Heroes Marvel,696,85,https://cdn.rebrickable.com/media/sets/76064-1.jpg
Mighty Micros: Captain America vs. Red Skull,2016,Super Heroes Marvel,696,95,https://cdn.rebrickable.com/media/sets/76065-1.jpg
Mighty Micros: Hulk vs. Ultron,2016,Super Heroes Marvel,696,80,https://cdn.rebrickable.com/media/sets/76066-1.jpg
Tanker Truck Takedown,2016,Super Heroes Marvel,696,330,https://cdn.rebrickable.com/media/sets/76067-1.jpg
Mighty Micros: Superman vs. Bizarro,2017,Super Heroes DC,695,93,https://cdn.rebrickable.com/media/sets/76068-1.jpg
Mighty Micros: Batman vs. Killer Moth,2017,Super Heroes DC,695,83,https://cdn.rebrickable.com/media/sets/76069-1.jpg
Mighty Micros: Wonder Woman vs. Doomsday,2017,Super Heroes DC,695,85,https://cdn.rebrickable.com/media/sets/76070-1.jpg
Butterfly,2006,Creator,22,29,https://cdn.rebrickable.com/media/sets/7607-1.jpg
Mighty Micros: Spider-Man vs. Scorpion,2017,Super Heroes Marvel,696,79,https://cdn.rebrickable.com/media/sets/76071-1.jpg
Mighty Micros: Iron Man vs. Thanos,2017,Super Heroes Marvel,696,94,https://cdn.rebrickable.com/media/sets/76072-1.jpg
Mighty Micros: Wolverine vs. Magneto,2017,Super Heroes Marvel,696,85,https://cdn.rebrickable.com/media/sets/76073-1.jpg
Wonder Woman Warrior Battle,2017,Super Heroes DC,695,286,https://cdn.rebrickable.com/media/sets/76075-1.jpg
Captain America Jet Pursuit,2017,Avengers,702,161,https://cdn.rebrickable.com/media/sets/76076-1.jpg
Iron Man: Detroit Steel Strikes,2017,Avengers,702,378,https://cdn.rebrickable.com/media/sets/76077-1.jpg
Hulk vs. Red Hulk,2017,Avengers,702,376,https://cdn.rebrickable.com/media/sets/76078-1.jpg
Ravager Attack,2017,Guardians of the Galaxy,704,198,https://cdn.rebrickable.com/media/sets/76079-1.jpg
Ayesha's Revenge,2017,Guardians of the Galaxy,704,324,https://cdn.rebrickable.com/media/sets/76080-1.jpg
Dolphin,2006,Creator,22,27,https://cdn.rebrickable.com/media/sets/7608-1.jpg
The Milano vs. The Abilisk,2017,Guardians of the Galaxy,704,462,https://cdn.rebrickable.com/media/sets/76081-1.jpg
ATM Heist Battle,2017,Spider-Man,706,186,https://cdn.rebrickable.com/media/sets/76082-1.jpg
Beware the Vulture,2017,Spider-Man,706,376,https://cdn.rebrickable.com/media/sets/76083-1.jpg
The Ultimate Battle for Asgard,2017,Super Heroes Marvel,696,401,https://cdn.rebrickable.com/media/sets/76084-1.jpg
Battle of Atlantis,2017,Justice League,700,198,https://cdn.rebrickable.com/media/sets/76085-1.jpg
Knightcrawler Tunnel Attack,2017,Justice League,700,623,https://cdn.rebrickable.com/media/sets/76086-1.jpg
Flying Fox: Batmobile Airlift Attack,2017,Justice League,700,956,https://cdn.rebrickable.com/media/sets/76087-1.jpg
Thor vs. Hulk: Arena Clash,2017,Super Heroes Marvel,696,493,https://cdn.rebrickable.com/media/sets/76088-1.jpg
Mighty Micros: Scarlet Spider vs. Sandman,2018,Super Heroes Marvel,696,89,https://cdn.rebrickable.com/media/sets/76089-1.jpg
Mighty Micros: Star-Lord vs. Nebula,2018,Super Heroes Marvel,696,86,https://cdn.rebrickable.com/media/sets/76090-1.jpg
Helicopter,2006,Creator,22,28,https://cdn.rebrickable.com/media/sets/7609-1.jpg
Mighty Micros: Thor vs. Loki,2018,Super Heroes Marvel,696,79,https://cdn.rebrickable.com/media/sets/76091-1.jpg
Mighty Micros: Batman vs. Harley Quinn,2018,Super Heroes DC,695,86,https://cdn.rebrickable.com/media/sets/76092-1.jpg
Mighty Micros: Nightwing vs. The Joker,2018,Super Heroes DC,695,84,https://cdn.rebrickable.com/media/sets/76093-1.jpg
Mighty Micros: Supergirl vs. Brainiac,2018,Super Heroes DC,695,80,https://cdn.rebrickable.com/media/sets/76094-1.jpg
Black Manta Strike,2018,Super Heroes DC,695,235,https://cdn.rebrickable.com/media/sets/76095-1.jpg
Superman & Krypto Team-Up,2018,Justice League,700,208,https://cdn.rebrickable.com/media/sets/76096-1.jpg
Lex Luthor Mech Takedown,2018,Justice League,700,415,https://cdn.rebrickable.com/media/sets/76097-1.jpg
Speed Force Freeze Pursuit,2018,Justice League,700,280,https://cdn.rebrickable.com/media/sets/76098-1.jpg
Rhino Face-Off by the Mine,2018,Super Heroes Marvel,696,229,https://cdn.rebrickable.com/media/sets/76099-1.jpg
Royal Talon Fighter Attack,2018,Super Heroes Marvel,696,358,https://cdn.rebrickable.com/media/sets/76100-1.jpg
Speedboat,2006,Creator,22,18,https://cdn.rebrickable.com/media/sets/7610-1.jpg
Outrider Dropship Attack,2018,Avengers,702,124,https://cdn.rebrickable.com/media/sets/76101-1.jpg
Thor's Weapon Quest,2018,Avengers,702,229,https://cdn.rebrickable.com/media/sets/76102-1.jpg
Corvus Glaive Thresher Attack,2018,Avengers,702,416,https://cdn.rebrickable.com/media/sets/76103-1.jpg
The Hulkbuster Smash-Up,2018,Avengers,702,375,https://cdn.rebrickable.com/media/sets/76104-1.jpg
The Hulkbuster: Ultron Edition,2018,Avengers,702,1363,https://cdn.rebrickable.com/media/sets/76105-1.jpg
Thanos: Ultimate Battle,2018,Avengers,702,683,https://cdn.rebrickable.com/media/sets/76107-1.jpg
Sanctum Sanctorum Showdown,2018,Avengers,702,1011,https://cdn.rebrickable.com/media/sets/76108-1.jpg
Quantum Realm Explorers,2018,Super Heroes Marvel,696,200,https://cdn.rebrickable.com/media/sets/76109-1.jpg
Batman: The Attack of the Talons,2018,Batman,697,165,https://cdn.rebrickable.com/media/sets/76110-1.jpg
Police Car,2008,Racers,112,35,https://cdn.rebrickable.com/media/sets/7611-1.jpg
Batman: Brother Eye Takedown,2018,Batman,697,279,https://cdn.rebrickable.com/media/sets/76111-1.jpg
App-Controlled Batmobile,2018,Batman,697,331,https://cdn.rebrickable.com/media/sets/76112-1.jpg
